stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,vehicle_type
0:MAcamp1,,Camp l'Oliu,,42.72848130,3.02099200,,,0,1:MACAMP,0,3
0:MAcamp2,,Camp l'Oliu,,42.72845080,3.02106240,,,0,1:MACAMP,0,3
0:CAcamp1,,Campagne,,42.65596000,2.83654380,,,0,1:CACAMP,0,3
0:CAcamp2,,Campagne,,42.65515020,2.83658720,,,0,1:CACAMP,0,3
0:NAcamp1,,Camping,,42.67210390,2.98927900,,,0,1:NACAMP,0,3
0:NAcamp2,,Camping,,42.67204660,2.98928570,,,0,1:NACAMP,0,3
0:PEcamp1,,Campus,,42.68302150,2.90182730,,,0,1:PECAMP,0,3
0:PEcamp2,,Campus,,42.68324310,2.90191810,,,0,1:PECAMP,0,3
0:PEcamu1,,Camus,,42.69058260,2.90953630,,,0,1:PECAMU,0,3
0:PEcamu2,,Camus,,42.69050990,2.90948770,,,0,1:PECAMU,0,3
0:CNcand1,,Candelles,,42.69514850,3.02788780,,,0,1:CNCAND,0,3
0:CNcand2,,Candelles,,42.69503770,3.02803420,,,0,1:CNCAND,0,3
0:CNcent4,,Canet CC,,42.69990550,3.02218470,,,0,1:CNCCOM,0,3
0:CNcpla1,,Canet Plage,,42.69650640,3.03303790,,,0,1:CNCPLA,0,3
0:CNcpla2,,Canet Plage,,42.69684970,3.03299430,,,0,1:CNCPLA,0,3
0:CNcpla3,,Canet Plage,Déviation,42.69612840,3.03139040,,,0,1:CNCPLA,0,3
0:CNcsud1,,Canet Sud,,42.67778780,3.03111320,,,0,1:CNCSU1,0,3
0:CNcsud2,,Canet Sud,,42.67776870,3.03090070,,,0,1:CNCSU2,0,3
0:CNcvil1,,Canet Village,,42.70486830,3.00516990,,,0,1:CNCVIL,0,3
0:CNcvil2,,Canet Village,,42.70464320,3.00482200,,,0,1:CNCVIL,0,3
0:FEcani1,,Canigou,,42.68192670,2.73735190,,,0,1:FECANI,0,3
0:FEcani2,,Canigou,,42.68172830,2.73757390,,,0,1:FECANI,0,3
0:RAcani1,,Canigou,,42.62565110,2.92105160,,,0,1:RACANI,0,3
0:SAcani1,,Canigou,,42.65258780,2.94506430,,,0,1:SACANI,0,3
0:SAcani2,,Canigou,,42.65265260,2.94506260,,,0,1:SACANI,0,3
0:CAcano1,,Canohès,,42.65158070,2.83176610,,,0,1:CACANO,0,3
0:PEcant1,,Canteroux,,42.67637360,2.88979520,,,0,1:PECANT,0,3
0:PEcant2,,Canteroux,,42.67665090,2.89036060,,,0,1:PECANT,0,3
0:LBcapc,,Cap Coudalère,,42.81532330,3.02199760,,,0,1:LBCAPC,0,3
0:RIcapr1,,Cap Roussillon,,42.77570010,2.90878160,,,0,1:RICAPR,0,3
0:RIcapr2,,Cap Roussillon,,42.77550130,2.90887050,,,0,1:RICAPR,0,3
0:NAstna1,,Cap Sud,,42.66630170,2.98515920,,,0,1:NASTNA,0,3
0:NAstna2,,Cap Sud,,42.66627870,2.98489670,,,0,1:NASTNA,0,3
0:CAcapu2,,Capucines,,42.65705110,2.83499930,,,0,1:CACAPU,0,3
0:CAcara1,,Caratg,,42.64251300,2.83604580,,,0,1:CACARA,0,3
0:CAcari1,,Carignans,,42.64932570,2.83559380,,,0,1:CACARI,0,3
0:VScarx1,,Carxofe,,42.72639070,2.97489380,,,0,1:VSCARX,0,3
0:VScarx2,,Carxofe,,42.72632980,2.97532300,,,0,1:VSCARX,0,3
0:SAcase1,,Casenobe,,42.65291600,2.94967790,,,0,1:SACASE,0,3
0:SAcase2,,Casenobe,,42.65298830,2.94962980,,,0,1:SACASE,0,3
0:CPcase1,,Cases-de-Pène,,42.77890770,2.79003240,,,0,1:CPCASP,0,3
0:CPcase2,,Cases-de-Pène,,42.77881240,2.78988030,,,0,1:CPCASP,0,3
0:CGcass1,,Cassagnes,,42.73929590,2.61143950,,,0,1:CGCASS,0,3
0:PEcass1,,Cassanyes,,42.69783400,2.90432000,,,0,1:PECASS,0,3
0:PEcass2,,Cassanyes,,42.69762040,2.90396170,,,0,1:PECASS,0,3
0:PYcass1,,Cassanyes,,42.75471500,2.85467550,,,0,1:PYCASS,0,3
0:PEcsin1,,Cassin,,42.68119010,2.89519120,,,0,1:PECSIN,0,3
0:PEcsin2,,Cassin,,42.68128140,2.89498840,,,0,1:PECSIN,0,3
0:PEcast1,,Castillet,,42.70085610,2.89395460,,,0,1:PECAST,0,3
0:PEcast2,,Castillet,,42.70109510,2.89395920,,,0,1:PECAST,0,3
0:PEcbra1,,Catalogne Brasserie,,42.69943600,2.88869070,,,0,1:PECBRA,0,3
0:PEcbra2,,Catalogne Brasserie,,42.69909980,2.88837610,,,0,1:PECBRA,0,3
0:PEcjea2,,Catalogne J. Violet,,42.69810490,2.88813140,,,0,1:PECJVI,0,3
0:PEcptc2,,Catalogne Pt Chaud,,42.69819250,2.88880090,,,0,1:PECPTC,0,3
0:PEcsul1,,Catalogne rue Sully,,42.69805520,2.88922430,,,0,1:PECSUL,0,3
0:PEcsul2,,Catalogne rue Sully,,42.69813150,2.88927480,,,0,1:PECSUL,0,3
0:POcave1,,Cave,,42.63833240,2.87357070,,,0,1:POCAVE,0,3
0:POcave2,,Cave,,42.63817000,2.87357940,,,0,1:POCAVE,0,3
0:BXcayr1,,Cayrol,,42.75132430,2.81142900,,,0,1:BXCAYR,0,3
0:BXcayr2,,Cayrol,,42.75177210,2.81147100,,,0,1:BXCAYR,0,3
0:PZcent1,,Centrale d'Achat,,42.69931790,2.77716590,,,0,1:PZCENT,0,3
0:PZcent2,,Centrale d'Achat,,42.69927220,2.77682020,,,0,1:PZCENT,0,3
0:POcent1,,Centre Ancien,,42.63699780,2.86788060,,,0,1:POCENT,0,3
0:BOccom1,,Centre Commercial,,42.72160140,2.93213730,,,0,1:BOCCOM,0,3
0:BOccom2,,Centre Commercial,,42.72205340,2.93225340,,,0,1:BOCCOM,0,3
0:BOccom3,,Centre Commercial,,42.72115700,2.93311800,,,0,1:BOCCOM,0,3
0:BOccom4,,Centre Commercial,,42.72128250,2.93277970,,,0,1:BOCCOM,0,3
0:RIcent1,,Centre Commercial,,42.77518880,2.91585090,,,0,1:RICCOM,0,3
0:RIcent2,,Centre Commercial,,42.77518030,2.91561750,,,0,1:RICCOM,0,3
0:PZccul1,,Centre Culturel,,42.69587330,2.76922200,,,0,1:PZCCUL,0,3
0:PZccul2,,Centre Culturel,,42.69583120,2.76856160,,,0,1:PZCCUL,0,3
0:TAcent1,,Centre de Vacances,,42.81779630,2.74144810,,,0,1:TACENT,0,3
0:TAcent2,,Centre de Vacances,,42.81778480,2.74139100,,,0,1:TACENT,0,3
0:RAcerd1,,Cerdagne,,42.63541400,2.91989640,,,0,1:RACERD,0,3
0:RAcerd2,,Cerdagne,,42.63546370,2.91992620,,,0,1:RACERD,0,3
0:SAresi1,,Cerdagne,,42.65682480,2.92904830,,,0,1:SARESI,0,3
0:RAcime1,,Chapelle,,42.63428870,2.92079620,,,0,1:RACIME,0,3
0:RAcime2,,Chapelle,,42.63413240,2.92101410,,,0,1:RACIME,0,3
0:BOchar1,,Charrette,,42.72176350,2.92906140,,,0,1:BOCHAR,0,3
0:BOchar2,,Charrette,,42.72153850,2.92865160,,,0,1:BOCHAR,0,3
0:SOchat1,,Chateaubriand,,42.68144230,2.79098200,,,0,1:SOCHAT,0,3
0:SOchat2,,Chateaubriand,,42.68146510,2.79183360,,,0,1:SOCHAT,0,3
0:PEchau1,,Chauvet,,42.68873980,2.90383740,,,0,1:PECHAU,0,3
0:PEchau2,,Chauvet,,42.68904110,2.90365220,,,0,1:PECHAU,0,3
0:PEchef1,,Chefdebien,,42.68327330,2.88531660,,,0,1:PECHEF,0,3
0:EAchem1,,Chemin d'Estagel,,42.77517310,2.83666780,,,0,1:EACHEM,0,3
0:EAchem2,,Chemin d'Estagel,,42.77513500,2.83659530,,,0,1:EACHEM,0,3
0:PEchev1,,Chevreul,,42.69157030,2.90406750,,,0,1:PECHEV,0,3
0:PEchev2,,Chevreul,,42.69229510,2.90389610,,,0,1:PECHEV,0,3
0:PEchoc1,,Chocolaterie,,42.67947010,2.85471770,,,0,1:PECHOC,0,3
0:PEchoc2,,Chocolaterie,,42.67916490,2.85389900,,,0,1:PECHOC,0,3
0:RIchre1,,Chrétien,,42.77445600,2.91042480,,,0,1:RICHRE,0,3
0:RIchre2,,Chrétien,,42.77449420,2.91035390,,,0,1:RICHRE,0,3
0:POchat1,,Château d'Eau,,42.63812870,2.86666340,,,0,1:POCHAT,0,3
0:PEchat1,,Château Roussillon,,42.70418930,2.94403480,,,0,1:PECHAT,0,3
0:PEchat2,,Château Roussillon,,42.70391460,2.94491430,,,0,1:PECHAT,0,3
0:SOchen1,,Chênes Verts,,42.68136970,2.78485040,,,0,1:SOCHEN,0,3
0:SOchen2,,Chênes Verts,,42.68131250,2.78498170,,,0,1:SOCHEN,0,3
0:BOcime1,,Cimetière,,42.73442630,2.93631290,,,0,1:BOCIME,0,3
0:BOcime2,,Cimetière,,42.73454510,2.93679890,,,0,1:BOCIME,0,3
0:EScime1,,Cimetière,,42.70947650,2.85005740,,,0,1:ESCIME,0,3
0:EScime2,,Cimetière,,42.70939640,2.84942940,,,0,1:ESCIME,0,3
0:PEcims1,,Cimetière Sud,,42.66492490,2.86606740,,,0,1:PECIMS,0,3
0:PEcita1,,Citadelle,,42.69398110,2.89309290,,,0,1:PECITA,0,3
0:PEcita2,,Citadelle,,42.69388960,2.89297010,,,0,1:PECITA,0,3
0:CNcito1,,Citoyen,,42.70474620,3.01192210,,,0,1:CNCITO,0,3
0:PEcsta1,,Cité St-Assiscle,,42.68989180,2.86773060,,,0,1:PECSTA,0,3
0:PEcite1,,Cité Universitaire,,42.67893850,2.90046950,,,0,1:PECITE,0,3
0:PEcite2,,Cité Universitaire,,42.67918160,2.89996420,,,0,1:PECITE,0,3
0:TOclai1,,Clairfont,,42.66574850,2.83717320,,,0,1:TOCLAI,0,3
0:TOclai2,,Clairfont,,42.66577910,2.83709530,,,0,1:TOCLAI,0,3
0:PEclau1,,Claude Bernard,,42.70362850,2.90287680,,,0,1:PECLAU,0,3
0:PEclau2,,Claude Bernard,,42.70464710,2.90213440,,,0,1:PECLAU,0,3
0:PEcsim1,,Claude Simon,,42.69950100,2.94304940,,,0,1:PECSIM,0,3
0:PEcsim2,,Claude Simon,,42.69919970,2.94283060,,,0,1:PECSIM,0,3
0:LSclem1,,Clemenceau,,42.76819990,2.98185090,,,0,1:LSCLEM,0,3
0:LSclem2,,Clemenceau,,42.76816560,2.98181030,,,0,1:LSCLEM,0,3
0:PEclem1,,Clemenceau,,42.70037150,2.88979290,,,0,1:PECLEM,0,3
0:PEclem2,,Clemenceau,,42.70038950,2.89017950,,,0,1:PECLEM,0,3
0:PEcmut1,,Clinique Mutualiste,,42.72705320,2.87673900,,,0,1:PECMUT,0,3
0:ESclin1,,Cliniques,,42.72135150,2.84756520,,,0,1:ESCLIN,0,3
0:ESclin2,,Cliniques,,42.72142030,2.84769250,,,0,1:ESCLIN,0,3
0:PEclod1,,Clodion,,42.70220950,2.88281630,,,0,1:PECLOD,0,3
0:PEclod2,,Clodion,,42.70217890,2.88236210,,,0,1:PECLOD,0,3
0:PEcban2,,Clos-Banet,,42.69877610,2.93015410,,,0,1:PECBAN,0,3
0:PEclba2,,Clos-Banet,,42.69877610,2.93015410,,,0,1:PECBAN,0,3
0:PEclos1,,Clos-Banet,,42.69918060,2.92816400,,,0,1:PECBAN,0,3
0:PEcoli1,,Collioure,,42.68368800,2.90917800,,,0,1:PECOLI,0,3
0:PEcoli2,,Collioure,,42.68429290,2.90911500,,,0,1:PECOLI,0,3
0:CNcoll1,,Collège,,42.70612340,2.99782350,,,0,1:CNCOLL,0,3
0:CNcoll2,,Collège,,42.70589450,2.99885700,,,0,1:CNCOLL,0,3
0:EScoll1,,Collège,,42.70769880,2.84110040,,,0,1:ESCOLL,0,3
0:EScoll2,,Collège,,42.70798870,2.84167030,,,0,1:ESCOLL,0,3
0:ELcoll1,,Collège Estagel,,42.77079370,2.69518550,,,0,1:ELCOLL,0,3
0:RIcoll1,,Collège Joffre,,42.76717580,2.87904090,,,0,1:RICOLL,0,3
0:TOcoll1,,Collège Mitterrand,,42.66595070,2.84112020,,,0,1:TOCOLL,0,3
0:TOcoll2,,Collège Mitterrand,,42.66592020,2.84136870,,,0,1:TOCOLL,0,3
0:PEcoll1,,Collège Pons,,42.71640780,2.88866350,,,0,1:PECOLL,0,3
0:PEcoll2,,Collège Pons,,42.71652600,2.88893560,,,0,1:PECOLL,0,3
0:CAcolo1,,Colomina,,42.66339870,2.84408810,,,0,1:CACOLO,0,3
0:CAcolo2,,Colomina,,42.66374210,2.84425310,,,0,1:CACOLO,0,3
0:ESconf1,,Conflent,,42.71169650,2.83270000,,,0,1:ESCONF,0,3
0:ESconf2,,Conflent,,42.71182240,2.83270480,,,0,1:ESCONF,0,3
0:PEconf1,,Conflent,,42.69882960,2.87719970,,,0,1:PECONF,0,3
0:PEconf2,,Conflent,,42.69887910,2.87839960,,,0,1:PECONF,0,3
0:POcons1,,Constellations,,42.63246920,2.86976360,,,0,1:POCONS,0,3
0:POcons2,,Constellations,,42.63223740,2.86928460,,,0,1:POCONS,0,3
0:PEcoqu1,,Coquelicots,,42.70181270,2.90441940,,,0,1:PECOQU,0,3
0:PEcoqu2,,Coquelicots,,42.70166390,2.90471080,,,0,1:PECOQU,0,3
0:CNcoqu1,,Coquillages,,42.68401340,3.03110390,,,0,1:CNCOQU,0,3
0:CNcoqu2,,Coquillages,,42.68458930,3.03115440,,,0,1:CNCOQU,0,3
0:LBcorb1,,Corbières,,42.78529360,3.03398090,,,0,1:LBCORB,0,3
0:LBcorb2,,Corbières,,42.78565980,3.03435420,,,0,1:LBCORB,0,3
0:PEcorv1,,Corvisart,,42.66583240,2.89036800,,,0,1:PECORV,0,3
0:PEcorv2,,Corvisart,,42.66616810,2.89060660,,,0,1:PECORV,0,3
0:PEcost1,,Costa Brava,,42.66123570,2.88012030,,,0,1:PECOST,0,3
0:PEcost2,,Costa Brava,,42.66144940,2.88016990,,,0,1:PECOST,0,3
0:LBcoud1,,Coudalère,,42.81508250,3.02899410,,,0,1:LBCOUD,0,3
0:LBcoud2,,Coudalère,,42.81510160,3.02908590,,,0,1:LBCOUD,0,3
0:CNcroi1,,Croix du sud,,42.68901430,3.03227970,,,0,1:CNCROI,0,3
0:CNcroi2,,Croix du sud,,42.68893050,3.03208590,,,0,1:CNCROI,0,3
0:SAcrou2,,Crouettes,,42.65864550,2.95004420,,,0,1:SACROU,0,3
0:Sacrou1,,Crouettes,,42.65867990,2.95010920,,,0,1:SACROU,0,3
0:PEceret1,,Céret,,42.68535090,2.90527840,,,0,1:PECERE,0,3
0:CNcote1,,Côte-Radieuse,,42.67943190,3.03184440,,,0,1:CNCOTE,0,3
0:CNcote2,,Côte-Radieuse,,42.67935550,3.03165080,,,0,1:CNCOTE,0,3
0:PEcote1,,Côte-Radieuse,,42.67480090,2.90470030,,,0,1:PECOTE,0,3
0:PEcote2,,Côte-Radieuse,,42.67493810,2.90485880,,,0,1:PECOTE,0,3
0:PEdahl1,,Dahlias,,42.70460890,2.90521790,,,0,1:PEDAHL,0,3
0:PEdahl2,,Dahlias,,42.70442920,2.90533090,,,0,1:PEDAHL,0,3
0:PEdalb1,,Dalbiez,,42.68524930,2.88210390,,,0,1:PEDALB,0,3
0:PEdalb2,,Dalbiez,,42.68610000,2.88208100,,,0,1:PEDALB,0,3
0:CYdega1,,De Gaulle,,42.68387970,2.94239070,,,0,1:CYDGAU,0,3
0:CYdega2,,De Gaulle,,42.68407060,2.94229410,,,0,1:CYDGAU,0,3
0:PEdega1,,Degas,,42.69247430,2.91248610,,,0,1:PEDEGA,0,3
0:PEdega2,,Degas,,42.69219970,2.91217970,,,0,1:PEDEGA,0,3
0:LSdela3,,Delacroix,,42.77544810,2.98539450,,,0,1:LSDELA,0,3
0:LSdela4,,Delacroix,,42.77534030,2.98545080,,,0,1:LSDELA,0,3
0:PEdepe1,,Depéret,,42.67613600,2.88065980,,,0,1:PEDEPE,0,3
0:PEdepe2,,Depéret,,42.67631140,2.88075760,,,0,1:PEDEPE,0,3
0:PEdera1,,Derain,,42.71861160,2.89527550,,,0,1:PEDERA,0,3
0:PEdera2,,Derain,,42.71828940,2.89553380,,,0,1:PEDERA,0,3
0:PEdesn1,,Desnoyés,,42.71123490,2.88451220,,,0,1:PEDESN,0,3
0:PEdesn2,,Desnoyés,,42.71120820,2.88466930,,,0,1:PEDESN,0,3
0:PEdesp1,,Desprès,,42.70861050,2.88587860,,,0,1:PEDESP,0,3
0:PEdesp2,,Desprès,,42.70925510,2.88571600,,,0,1:PEDESP,0,3
0:PEdide1,,Diderot,,42.70290230,2.90805960,,,0,1:PEDIDE,0,3
0:PEdide2,,Diderot,,42.70290770,2.90794690,,,0,1:PEDIDE,0,3
0:PEdioc1,,Diocèse,,42.68914030,2.84259960,,,0,1:PEDIOC,0,3
0:PEdioc2,,Diocèse,,42.68899920,2.84299990,,,0,1:PEDIOC,0,3
0:POdisc1,,Discobole,,42.64347090,2.86686050,,,0,1:PODISC,0,3
0:PEdomb1,,Dombasle,,42.68831250,2.87467580,,,0,1:PEDOMB,0,3
0:PEdomb2,,Dombasle,,42.68821720,2.87467620,,,0,1:PEDOMB,0,3
0:PEdond1,,Don du Sang,,42.72541760,2.89198760,,,0,1:PEDONS,0,3
0:PEdond2,,Don du Sang,,42.72537990,2.89210820,,,0,1:PEDONS,0,3
0:PEdonn1,,Donnezan,,42.67322920,2.88416840,,,0,1:PEDONN,0,3
0:PEdonn2,,Donnezan,,42.67335130,2.88485030,,,0,1:PEDONN,0,3
0:ESdroi1,,Droits de l'Homme,,42.71061710,2.85768650,,,0,1:ESDRHO,0,3
0:ESdroi2,,Droits de l'Homme,,42.71052170,2.85662630,,,0,1:ESDRHO,0,3
0:PEducu1,,Ducup,,42.69020080,2.83555030,,,0,1:PEDUCU,0,3
0:PEducu2,,Ducup,,42.69020080,2.83545040,,,0,1:PEDUCU,0,3
0:EAduve1,,Duverney,,42.77325060,2.84106590,,,0,1:EADUVE,0,3
0:EAduve2,,Duverney,,42.77322390,2.84104370,,,0,1:EADUVE,0,3
0:FAURdep,,Dépôt FAUR,,42.68932090,2.85134500,,,0,1:FAUR,0,3
0:Depot,,Dépôt Sankeo,,42.72270320,2.89785440,,,0,1:DEPOT,0,3
0:Scania,,Dépôt Sankeo,,42.72286960,2.89761990,,,0,1:DEPOT,0,3
0:PEeaux1,,Eaux Vives,,42.69427490,2.87203340,,,0,1:PEEAUX,0,3
0:PEeaux2,,Eaux Vives,,42.69418720,2.87169460,,,0,1:PEEAUX,0,3
0:BXecolS,,Ecole de Baixas,,42.75157950,2.81040850,,,0,1:BXECOL,0,3
0:CYecol2,,Ecole de Musique,,42.67560190,2.93730620,,,0,1:CYECOL,0,3
0:CYmusi1,,Ecole de Musique,,42.67581550,2.93711210,,,0,1:CYECOL,0,3
0:CPecoz1,,Ecozonia,,42.78256440,2.77904970,,,0,1:CPECOZ,0,3
0:PEelvi1,,El Vivès,,42.71380230,2.90122600,,,0,1:PEELVI,0,3
0:PEelvi2,,El Vivès,,42.71341080,2.90115420,,,0,1:PEELVI,0,3
0:SAeoli1,,Eolienne,,42.65551750,2.95760680,,,0,1:SAEOLI,0,3
0:SAeoli2,,Eolienne,,42.65541070,2.95734860,,,0,1:SAEOLI,0,3
0:RIespa1,,Espace Entreprises,,42.80330270,2.89693710,,,0,1:RIESPA,0,3
0:EAespi1,,Espira de l'Agly,,42.77738930,2.83003300,,,0,1:EAESPI,0,3
0:EAespi2,,Espira de l'Agly,,42.77743050,2.82969680,,,0,1:EAESPI,0,3
0:ELesta1,,Estagel,,42.77238840,2.69946500,,,0,1:ELESTA,0,3
0:ELesta2,,Estagel,,42.77249530,2.69934580,,,0,1:ELESTA,0,3
0:CNeuro1,,Europa,,42.70160680,3.01442910,,,0,1:CNEURO,0,3
0:CNeuro2,,Europa,,42.70170210,3.01496480,,,0,1:CNEURO,0,3
0:POeuro1,,Europe,,42.63933550,2.87138180,,,0,1:POEURO,0,3
0:POeuro2,,Europe,,42.63987720,2.87235690,,,0,1:POEURO,0,3
0:EVCdep,,Evasion Catalane,,42.61132690,2.97831100,,,0,1:EVC,0,3
0:BAevor1,,Evora,,42.70187760,2.81862310,,,0,1:BAEVOR,0,3
0:BAevor2,,Evora,,42.70193850,2.81857470,,,0,1:BAEVOR,0,3
0:CYfabr1,,Fabre,,42.67655930,2.93439910,,,0,1:CYFABR,0,3
0:CYfabr2,,Fabre,,42.67692950,2.93411140,,,0,1:CYFABR,0,3
0:CCfara2,,Faratjal,,42.75781250,2.75614190,,,0,1:CCFARA,0,3
0:PEfauc1,,Fauceille,,42.66967000,2.90493660,,,0,1:PEFAUC,0,3
0:PEfauc2,,Fauceille,,42.66971590,2.90510150,,,0,1:PEFAUC,0,3
0:PEfauv1,,Fauvelle,,42.68513100,2.86681680,,,0,1:PEFAUV,0,3
0:PEfauv2,,Fauvelle,,42.68510060,2.86698130,,,0,1:PEFAUV,0,3
0:CYfauv1,,Fauvettes,,42.68407790,2.93531500,,,0,1:CYFAUV,0,3
0:CYfauv2,,Fauvettes,,42.68427660,2.93519470,,,0,1:CYFAUV,0,3
0:RIfeno1,,Fenouil,,42.77945330,2.88204860,,,0,1:RIFENO,0,3
0:RIfeno2,,Fenouil,,42.77938840,2.88204190,,,0,1:RIFENO,0,3
0:MAfest1,,Festivités,,42.73046110,3.03560640,,,0,1:MAFEST,0,3
0:MAfest2,,Festivités,,42.73017870,3.03556040,,,0,1:MAFEST,0,3
0:CNfiga1,,Figarasse,,42.69982900,3.00170880,,,0,1:CNFIGA,0,3
0:CNfiga2,,Figarasse,,42.69979480,3.00165960,,,0,1:CNFIGA,0,3
0:PEflan1,,Flandres Dunkerque,,42.68552020,2.90599460,,,0,1:PEFLAN,0,3
0:PEflan2,,Flandres Dunkerque,,42.68582910,2.90632750,,,0,1:PEFLAN,0,3
0:CNflor1,,Floralies,,42.68932710,3.03194900,,,0,1:CNFLOR,0,3
0:CNflor2,,Floralies,,42.68937300,3.03189470,,,0,1:CNFLOR,0,3
0:LBflor1,,Floride,,42.77836600,3.02990220,,,0,1:LBFLOR,0,3
0:LBflor2,,Floride,,42.77870940,3.03037640,,,0,1:LBFLOR,0,3
0:PEfore1,,Forest,,42.68643940,2.86883740,,,0,1:PEFORE,0,3
0:PEfore2,,Forest,,42.68634020,2.86895610,,,0,1:PEFORE,0,3
0:PEform1,,Formation,,42.67499150,2.84917710,,,0,1:PEFORM,0,3
0:ESfore1,,Forêt,,42.71392060,2.83258890,,,0,1:ESFORE,0,3
0:ESfore2,,Forêt,,42.71374880,2.83272910,,,0,1:ESFORE,0,3
0:PEfoss1,,Fossa,,42.69265750,2.88550730,,,0,1:PEFOSS,0,3
0:PEfoss2,,Fossa,,42.69250460,2.88535950,,,0,1:PEFOSS,0,3
0:ESfour1,,Fournas,,42.71532820,2.83520360,,,0,1:ESFOUR,0,3
0:ESfour2,,Fournas,,42.71532810,2.83534290,,,0,1:ESFOUR,0,3
0:PEfour1,,Fourneyron,,42.68379960,2.86394550,,,0,1:PEFOUR,0,3
0:PEfour2,,Fourneyron,,42.68375770,2.86422820,,,0,1:PEFOUR,0,3
0:PEfrat1,,Fraternité,,42.73030840,2.87562040,,,0,1:PEFRAT,0,3
0:PEfrat2,,Fraternité,,42.73060220,2.87536410,,,0,1:PEFRAT,0,3
0:PEglio1,,Gare multimodale liO,,42.69502390,2.87915010,,,0,1:PEGLIO,0,3
0:PEgrou1,,Gare Routière,,42.70120160,2.88780030,,,0,1:PEGROU,0,3
0:PEcour1,,Gare SNCF,,42.69605670,2.88076890,,,0,1:PESNCC,0,3
0:PEsncf1,,Gare SNCF,,42.69666750,2.88014420,,,0,1:PESNCF,0,3
0:PEgare1,,Gare TGV,,42.69611740,2.87819080,,,0,1:PEGAR1,0,3
0:PEgare2,,Gare TGV,,42.69626400,2.87828740,,,0,1:PEGAR2,0,3
0:PEgare4,,Gare TGV,,42.69712000,2.87815500,,,0,1:PEGAR2,0,3
0:PEgarr1,,Garrigole,,42.69437410,2.86778930,,,0,1:PEGARR,0,3
0:PEgarr2,,Garrigole,,42.69438170,2.86855670,,,0,1:PEGARR,0,3
0:PEgaug1,,Gauguin,,42.71764160,2.88934380,,,0,1:PEGAUG,0,3
0:PEgaug2,,Gauguin,,42.71767930,2.88938960,,,0,1:PEGAUG,0,3
0:RIgcdr1,,Gd Circuit du Rouss.,,42.78014880,2.90882060,,,0,1:RIGCR,0,3
0:PEgend1,,Gendarmerie,,42.69445030,2.90415050,,,0,1:PEGEND,0,3
0:PEgend2,,Gendarmerie,,42.69409940,2.90398980,,,0,1:PEGEND,0,3
0:CYgene1,,Genêts,,42.67473590,2.94081310,,,0,1:CYGENE,0,3
0:CYgene2,,Genêts,,42.67457580,2.94151780,,,0,1:CYGENE,0,3
0:PEgerh1,,Gerhardt,,42.67616700,2.84375250,,,0,1:PEGERH,0,3
0:PEgerh2,,Gerhardt,,42.67621130,2.84440960,,,0,1:PEGERH,0,3
0:CYgerm1,,Germanor,,42.67329790,2.94452380,,,0,1:CYGERM,0,3
0:CYgerm2,,Germanor,,42.67330200,2.94463060,,,0,1:CYGERM,0,3
0:RIgine1,,Ginèbre,,42.77983470,2.87790130,,,0,1:RIGINE,0,3
0:RIgine2,,Ginèbre,,42.77977370,2.87789350,,,0,1:RIGINE,0,3
0:PEgira1,,Giral,,42.71521550,2.88834840,,,0,1:PEGIRA,0,3
0:PEgira2,,Giral,,42.71473820,2.88865170,,,0,1:PEGIRA,0,3
0:CNgran1,,Grand Large,,42.68686290,3.03177690,,,0,1:CNGRAN,0,3
0:CNgran2,,Grand Large,,42.68731310,3.03163820,,,0,1:CNGRAN,0,3
0:PEgran1,,Grande-Bretagne,,42.69869230,2.87602210,,,0,1:PEGRAN,0,3
0:PEgran2,,Grande-Bretagne,,42.69864650,2.87608500,,,0,1:PEGRAN,0,3
0:BOgran1,,Granja,,42.73313590,2.93921710,,,0,1:BOGRAN,0,3
0:BOgran2,,Granja,,42.73331320,2.93916880,,,0,1:BOGRAN,0,3
0:CAgren1,,Grenache,,42.64994600,2.83062700,,,0,1:CAGREN,0,3
0:CAgren2,,Grenache,,42.65003900,2.83099200,,,0,1:CAGREN,0,3
0:PEgmet1,,Guillaumet,,42.73077370,2.86889140,,,0,1:PEGMET,0,3
0:PEguil1,,Guillaut,,42.69077240,2.89363800,,,0,1:PEGUIL,0,3
0:PEguil2,,Guillaut,,42.69047550,2.89393690,,,0,1:PEGUIL,0,3
0:SOguym1,,Guy Malé,,42.68195330,2.79648140,,,0,1:SOGUYM,0,3
0:SOguym2,,Guy Malé,,42.68179310,2.79620930,,,0,1:SOGUYM,0,3
0:PEguyn1,,Guynemer,,42.68891400,2.90682050,,,0,1:PEGUYN,0,3
0:PEguyn2,,Guynemer,,42.68878730,2.90713470,,,0,1:PEGUYN,0,3
0:PEgero1,,Gérone,,42.66691930,2.88275150,,,0,1:PEGERO,0,3
0:BOhall1,,Halle aux Sports,,42.73434450,2.93076630,,,0,1:BOHALL,0,3
0:BOhall2,,Halle aux Sports,,42.73428010,2.93085870,,,0,1:BOHALL,0,3
0:PEhamb1,,Hambourg,,42.67856970,2.85164210,,,0,1:PEHAMB,0,3
0:CNhame1,,Hameau,,42.70645140,2.99237800,,,0,1:CNHAME,0,3
0:CNhame2,,Hameau,,42.70639420,2.99238470,,,0,1:CNHAME,0,3
